,PeptideID,TargetID,ID,Pathogens,Link
3491,666,11,dbAMP_14805,Pseudomonas aeruginosa,Negative
3492,2228,7,dbAMP_14807,Escherichia coli,Negative
3493,2228,8,dbAMP_14807,Klebsiella pneumoniae,Negative
3494,2228,11,dbAMP_14807,Pseudomonas aeruginosa,Negative
3495,2228,13,dbAMP_14807,Salmonella enterica,Negative
3496,3593,7,dbAMP_14808,Escherichia coli,Negative
3497,3593,8,dbAMP_14808,Klebsiella pneumoniae,Negative
3498,3593,11,dbAMP_14808,Pseudomonas aeruginosa,Negative
3499,3593,13,dbAMP_14808,Salmonella enterica,Negative
3500,1268,7,dbAMP_14809,Escherichia coli,Negative
3501,1268,8,dbAMP_14809,Klebsiella pneumoniae,Negative
3502,1268,11,dbAMP_14809,Pseudomonas aeruginosa,Negative
3503,1268,13,dbAMP_14809,Salmonella enterica,Negative
3504,4311,14,dbAMP_14830,Staphylococcus aureus,Negative
3505,1455,14,dbAMP_14831,Staphylococcus aureus,Negative
3506,913,13,dbAMP_14837,Salmonella enterica,Negative
3507,730,12,dbAMP_14848,Saccharomyces cerevisiae,Negative
3508,730,15,dbAMP_14848,Staphylococcus epidermidis,Negative
3509,1533,11,dbAMP_14869,Pseudomonas aeruginosa,Negative
3510,1533,14,dbAMP_14869,Staphylococcus aureus,Negative
3511,2246,7,dbAMP_14876,Escherichia coli,Negative
3512,2246,11,dbAMP_14876,Pseudomonas aeruginosa,Negative
3513,2246,13,dbAMP_14876,Salmonella enterica,Negative
3514,2246,14,dbAMP_14876,Staphylococcus aureus,Negative
3515,2246,15,dbAMP_14876,Staphylococcus epidermidis,Negative
3516,1861,3,dbAMP_14878,Bacillus subtilis,Negative
3517,1861,7,dbAMP_14878,Escherichia coli,Negative
3518,1861,8,dbAMP_14878,Klebsiella pneumoniae,Negative
3519,1861,10,dbAMP_14878,Micrococcus luteus,Negative
3520,1861,11,dbAMP_14878,Pseudomonas aeruginosa,Negative
3521,1861,13,dbAMP_14878,Salmonella enterica,Negative
3522,1861,14,dbAMP_14878,Staphylococcus aureus,Negative
3523,1861,15,dbAMP_14878,Staphylococcus epidermidis,Negative
3524,2097,3,dbAMP_14881,Bacillus subtilis,Negative
3525,2097,7,dbAMP_14881,Escherichia coli,Negative
3526,2097,8,dbAMP_14881,Klebsiella pneumoniae,Negative
3527,2097,10,dbAMP_14881,Micrococcus luteus,Negative
3528,2097,11,dbAMP_14881,Pseudomonas aeruginosa,Negative
3529,2097,13,dbAMP_14881,Salmonella enterica,Negative
3530,2097,15,dbAMP_14881,Staphylococcus epidermidis,Negative
3531,7009,13,dbAMP_14885,Salmonella enterica,Negative
3532,1239,7,dbAMP_14887,Escherichia coli,Negative
3533,1239,8,dbAMP_14887,Klebsiella pneumoniae,Negative
3534,1239,11,dbAMP_14887,Pseudomonas aeruginosa,Negative
3535,1239,13,dbAMP_14887,Salmonella enterica,Negative
3536,1665,7,dbAMP_14899,Escherichia coli,Negative
3537,4504,7,dbAMP_14903,Escherichia coli,Negative
3538,759,3,dbAMP_14905,Bacillus subtilis,Negative
3539,759,7,dbAMP_14905,Escherichia coli,Negative
3540,5868,3,dbAMP_14906,Bacillus subtilis,Negative
3541,5868,7,dbAMP_14906,Escherichia coli,Negative
3542,2462,7,dbAMP_14911,Escherichia coli,Negative
3543,3024,7,dbAMP_14912,Escherichia coli,Negative
3544,5763,7,dbAMP_14913,Escherichia coli,Negative
3545,2244,7,dbAMP_14914,Escherichia coli,Negative
3546,1276,7,dbAMP_14916,Escherichia coli,Negative
3547,3974,3,dbAMP_14917,Bacillus subtilis,Negative
3548,3974,7,dbAMP_14917,Escherichia coli,Negative
3549,7604,3,dbAMP_14921,Bacillus subtilis,Negative
3550,7604,7,dbAMP_14921,Escherichia coli,Negative
3551,4201,3,dbAMP_14922,Bacillus subtilis,Negative
3552,4201,7,dbAMP_14922,Escherichia coli,Negative
3553,6749,3,dbAMP_14924,Bacillus subtilis,Negative
3554,6749,7,dbAMP_14924,Escherichia coli,Negative
3555,3730,3,dbAMP_14925,Bacillus subtilis,Negative
3556,3730,7,dbAMP_14925,Escherichia coli,Negative
3557,7429,3,dbAMP_14927,Bacillus subtilis,Negative
3558,7429,7,dbAMP_14927,Escherichia coli,Negative
3559,4997,7,dbAMP_14941,Escherichia coli,Negative
3560,4997,14,dbAMP_14941,Staphylococcus aureus,Negative
3561,4997,15,dbAMP_14941,Staphylococcus epidermidis,Negative
3562,6063,7,dbAMP_15005,Escherichia coli,Negative
3563,6063,14,dbAMP_15005,Staphylococcus aureus,Negative
3564,6063,15,dbAMP_15005,Staphylococcus epidermidis,Negative
3565,765,7,dbAMP_15546,Escherichia coli,Negative
3566,765,14,dbAMP_15546,Staphylococcus aureus,Negative
3567,2779,7,dbAMP_15547,Escherichia coli,Negative
3568,2779,14,dbAMP_15547,Staphylococcus aureus,Negative
3569,894,7,dbAMP_15548,Escherichia coli,Negative
3570,894,14,dbAMP_15548,Staphylococcus aureus,Negative
3571,1400,3,dbAMP_15573,Bacillus subtilis,Negative
3572,1400,7,dbAMP_15573,Escherichia coli,Negative
3573,1400,8,dbAMP_15573,Klebsiella pneumoniae,Negative
3574,1400,10,dbAMP_15573,Micrococcus luteus,Negative
3575,1400,11,dbAMP_15573,Pseudomonas aeruginosa,Negative
3576,1400,13,dbAMP_15573,Salmonella enterica,Negative
3577,1400,14,dbAMP_15573,Staphylococcus aureus,Negative
3578,1400,15,dbAMP_15573,Staphylococcus epidermidis,Negative
3579,301,3,dbAMP_15574,Bacillus subtilis,Negative
3580,301,7,dbAMP_15574,Escherichia coli,Negative
3581,301,8,dbAMP_15574,Klebsiella pneumoniae,Negative
3582,301,10,dbAMP_15574,Micrococcus luteus,Negative
3583,301,11,dbAMP_15574,Pseudomonas aeruginosa,Negative
3584,301,13,dbAMP_15574,Salmonella enterica,Negative
3585,301,14,dbAMP_15574,Staphylococcus aureus,Negative
3586,301,15,dbAMP_15574,Staphylococcus epidermidis,Negative
3587,955,3,dbAMP_15576,Bacillus subtilis,Negative
3588,955,7,dbAMP_15576,Escherichia coli,Negative
3589,1576,3,dbAMP_15577,Bacillus subtilis,Negative
3590,1576,7,dbAMP_15577,Escherichia coli,Negative
3591,4204,3,dbAMP_15578,Bacillus subtilis,Negative
3592,4204,7,dbAMP_15578,Escherichia coli,Negative
3593,2623,0,dbAMP_15596,Acinetobacter baumannii,Negative
3594,2623,5,dbAMP_15596,Enterobacter cloacae,Negative
3595,2623,6,dbAMP_15596,Enterococcus faecium,Negative
3596,2623,11,dbAMP_15596,Pseudomonas aeruginosa,Negative
3597,4321,0,dbAMP_15668,Acinetobacter baumannii,Negative
3598,6401,14,dbAMP_15702,Staphylococcus aureus,Negative
3599,3423,7,dbAMP_15725,Escherichia coli,Negative
3600,3423,11,dbAMP_15725,Pseudomonas aeruginosa,Negative
3601,5690,7,dbAMP_15740,Escherichia coli,Negative
3602,5690,11,dbAMP_15740,Pseudomonas aeruginosa,Negative
3603,5690,14,dbAMP_15740,Staphylococcus aureus,Negative
3604,6010,11,dbAMP_15741,Pseudomonas aeruginosa,Negative
3605,7494,7,dbAMP_15745,Escherichia coli,Negative
3606,7494,11,dbAMP_15745,Pseudomonas aeruginosa,Negative
3607,7494,14,dbAMP_15745,Staphylococcus aureus,Negative
3608,2901,7,dbAMP_15746,Escherichia coli,Negative
3609,2901,11,dbAMP_15746,Pseudomonas aeruginosa,Negative
3610,2901,14,dbAMP_15746,Staphylococcus aureus,Negative
3611,4996,7,dbAMP_15747,Escherichia coli,Negative
3612,4996,14,dbAMP_15747,Staphylococcus aureus,Negative
3613,8058,7,dbAMP_15748,Escherichia coli,Negative
3614,8058,14,dbAMP_15748,Staphylococcus aureus,Negative
3615,5969,3,dbAMP_15749,Bacillus subtilis,Negative
3616,6225,11,dbAMP_15767,Pseudomonas aeruginosa,Negative
3617,7351,11,dbAMP_15768,Pseudomonas aeruginosa,Negative
3618,7351,14,dbAMP_15768,Staphylococcus aureus,Negative
3619,7826,11,dbAMP_15773,Pseudomonas aeruginosa,Negative
3620,7817,14,dbAMP_15774,Staphylococcus aureus,Negative
3621,3178,11,dbAMP_15794,Pseudomonas aeruginosa,Negative
3622,3178,14,dbAMP_15794,Staphylococcus aureus,Negative
3623,2547,11,dbAMP_15799,Pseudomonas aeruginosa,Negative
3624,2547,14,dbAMP_15799,Staphylococcus aureus,Negative
3625,2520,3,dbAMP_15800,Bacillus subtilis,Negative
3626,2520,7,dbAMP_15800,Escherichia coli,Negative
3627,2520,11,dbAMP_15800,Pseudomonas aeruginosa,Negative
3628,2520,14,dbAMP_15800,Staphylococcus aureus,Negative
3629,3166,3,dbAMP_15801,Bacillus subtilis,Negative
3630,4910,11,dbAMP_15802,Pseudomonas aeruginosa,Negative
3631,6973,9,dbAMP_15814,Listeria monocytogenes,Negative
3632,173,14,dbAMP_15825,Staphylococcus aureus,Negative
3633,173,15,dbAMP_15825,Staphylococcus epidermidis,Negative
3634,7070,14,dbAMP_15826,Staphylococcus aureus,Negative
3635,7070,15,dbAMP_15826,Staphylococcus epidermidis,Negative
3636,1926,8,dbAMP_15827,Klebsiella pneumoniae,Negative
3637,1926,11,dbAMP_15827,Pseudomonas aeruginosa,Negative
3638,3826,14,dbAMP_15831,Staphylococcus aureus,Negative
3639,6237,7,dbAMP_15833,Escherichia coli,Negative
3640,6237,11,dbAMP_15833,Pseudomonas aeruginosa,Negative
3641,1906,3,dbAMP_15835,Bacillus subtilis,Negative
3642,1922,3,dbAMP_15850,Bacillus subtilis,Negative
3643,1922,7,dbAMP_15850,Escherichia coli,Negative
3644,1922,11,dbAMP_15850,Pseudomonas aeruginosa,Negative
3645,1922,13,dbAMP_15850,Salmonella enterica,Negative
3646,1922,14,dbAMP_15850,Staphylococcus aureus,Negative
3647,1922,15,dbAMP_15850,Staphylococcus epidermidis,Negative
3648,5356,3,dbAMP_15858,Bacillus subtilis,Negative
3649,5356,7,dbAMP_15858,Escherichia coli,Negative
3650,5356,11,dbAMP_15858,Pseudomonas aeruginosa,Negative
3651,3835,0,dbAMP_15859,Acinetobacter baumannii,Negative
3652,3835,7,dbAMP_15859,Escherichia coli,Negative
3653,3835,11,dbAMP_15859,Pseudomonas aeruginosa,Negative
3654,3835,14,dbAMP_15859,Staphylococcus aureus,Negative
3655,449,7,dbAMP_15875,Escherichia coli,Negative
3656,1408,1,dbAMP_15881,Bacillus cereus,Negative
3657,1408,7,dbAMP_15881,Escherichia coli,Negative
3658,1408,13,dbAMP_15881,Salmonella enterica,Negative
3659,1408,14,dbAMP_15881,Staphylococcus aureus,Negative
3660,6816,7,dbAMP_15882,Escherichia coli,Negative
3661,6816,8,dbAMP_15882,Klebsiella pneumoniae,Negative
3662,6816,15,dbAMP_15882,Staphylococcus epidermidis,Negative
3663,2905,1,dbAMP_15893,Bacillus cereus,Negative
3664,2905,6,dbAMP_15893,Enterococcus faecium,Negative
3665,2905,11,dbAMP_15893,Pseudomonas aeruginosa,Negative
3666,5664,14,dbAMP_15895,Staphylococcus aureus,Negative
3667,6188,14,dbAMP_15920,Staphylococcus aureus,Negative
3668,989,14,dbAMP_15921,Staphylococcus aureus,Negative
3669,3784,8,dbAMP_15922,Klebsiella pneumoniae,Negative
3670,3784,11,dbAMP_15922,Pseudomonas aeruginosa,Negative
3671,5576,8,dbAMP_15923,Klebsiella pneumoniae,Negative
3672,6079,11,dbAMP_15932,Pseudomonas aeruginosa,Negative
3673,4640,11,dbAMP_15933,Pseudomonas aeruginosa,Negative
3674,4640,14,dbAMP_15933,Staphylococcus aureus,Negative
3675,4236,11,dbAMP_15934,Pseudomonas aeruginosa,Negative
3676,4236,14,dbAMP_15934,Staphylococcus aureus,Negative
3677,5071,11,dbAMP_15935,Pseudomonas aeruginosa,Negative
3678,5071,14,dbAMP_15935,Staphylococcus aureus,Negative
3679,4859,11,dbAMP_15936,Pseudomonas aeruginosa,Negative
3680,4859,14,dbAMP_15936,Staphylococcus aureus,Negative
3681,3250,11,dbAMP_15937,Pseudomonas aeruginosa,Negative
3682,3250,14,dbAMP_15937,Staphylococcus aureus,Negative
3683,6444,11,dbAMP_15938,Pseudomonas aeruginosa,Negative
3684,6444,14,dbAMP_15938,Staphylococcus aureus,Negative
3685,2420,11,dbAMP_15940,Pseudomonas aeruginosa,Negative
3686,3175,11,dbAMP_15941,Pseudomonas aeruginosa,Negative
3687,2367,11,dbAMP_15943,Pseudomonas aeruginosa,Negative
3688,1686,11,dbAMP_15944,Pseudomonas aeruginosa,Negative
3689,5274,11,dbAMP_15945,Pseudomonas aeruginosa,Negative
3690,5274,14,dbAMP_15945,Staphylococcus aureus,Negative
3691,150,11,dbAMP_15946,Pseudomonas aeruginosa,Negative
3692,1356,14,dbAMP_15949,Staphylococcus aureus,Negative
3693,5649,14,dbAMP_15950,Staphylococcus aureus,Negative
3694,7365,15,dbAMP_15951,Staphylococcus epidermidis,Negative
3695,349,5,dbAMP_15959,Enterobacter cloacae,Negative
3696,408,3,dbAMP_15984,Bacillus subtilis,Negative
3697,408,7,dbAMP_15984,Escherichia coli,Negative
3698,4095,8,dbAMP_16002,Klebsiella pneumoniae,Negative
3699,4095,14,dbAMP_16002,Staphylococcus aureus,Negative
3700,2448,14,dbAMP_16005,Staphylococcus aureus,Negative
3701,450,14,dbAMP_16006,Staphylococcus aureus,Negative
3702,7649,14,dbAMP_16007,Staphylococcus aureus,Negative
3703,5945,11,dbAMP_16021,Pseudomonas aeruginosa,Negative
3704,5945,14,dbAMP_16021,Staphylococcus aureus,Negative
3705,2261,13,dbAMP_16030,Salmonella enterica,Negative
3706,2261,14,dbAMP_16030,Staphylococcus aureus,Negative
3707,2261,15,dbAMP_16030,Staphylococcus epidermidis,Negative
3708,7434,7,dbAMP_16031,Escherichia coli,Negative
3709,7434,13,dbAMP_16031,Salmonella enterica,Negative
3710,7434,14,dbAMP_16031,Staphylococcus aureus,Negative
3711,7434,15,dbAMP_16031,Staphylococcus epidermidis,Negative
3712,1917,14,dbAMP_16033,Staphylococcus aureus,Negative
3713,1917,15,dbAMP_16033,Staphylococcus epidermidis,Negative
3714,1937,11,dbAMP_16037,Pseudomonas aeruginosa,Negative
3715,2176,11,dbAMP_16042,Pseudomonas aeruginosa,Negative
3716,2176,13,dbAMP_16042,Salmonella enterica,Negative
3717,2176,14,dbAMP_16042,Staphylococcus aureus,Negative
3718,2176,15,dbAMP_16042,Staphylococcus epidermidis,Negative
3719,985,14,dbAMP_16046,Staphylococcus aureus,Negative
3720,215,14,dbAMP_16051,Staphylococcus aureus,Negative
3721,1658,14,dbAMP_16052,Staphylococcus aureus,Negative
3722,3930,6,dbAMP_16057,Enterococcus faecium,Negative
3723,8072,7,dbAMP_16074,Escherichia coli,Negative
3724,8072,14,dbAMP_16074,Staphylococcus aureus,Negative
3725,932,14,dbAMP_16075,Staphylococcus aureus,Negative
3726,3623,14,dbAMP_16077,Staphylococcus aureus,Negative
3727,39,7,dbAMP_16078,Escherichia coli,Negative
3728,39,11,dbAMP_16078,Pseudomonas aeruginosa,Negative
3729,39,13,dbAMP_16078,Salmonella enterica,Negative
3730,39,14,dbAMP_16078,Staphylococcus aureus,Negative
3731,6637,7,dbAMP_16080,Escherichia coli,Negative
3732,6637,11,dbAMP_16080,Pseudomonas aeruginosa,Negative
3733,6637,13,dbAMP_16080,Salmonella enterica,Negative
3734,6637,14,dbAMP_16080,Staphylococcus aureus,Negative
3735,3338,7,dbAMP_16081,Escherichia coli,Negative
3736,3338,13,dbAMP_16081,Salmonella enterica,Negative
3737,3338,14,dbAMP_16081,Staphylococcus aureus,Negative
3738,3338,15,dbAMP_16081,Staphylococcus epidermidis,Negative
3739,1744,7,dbAMP_16082,Escherichia coli,Negative
3740,1744,13,dbAMP_16082,Salmonella enterica,Negative
3741,1744,14,dbAMP_16082,Staphylococcus aureus,Negative
3742,23,1,dbAMP_16090,Bacillus cereus,Negative
3743,23,11,dbAMP_16090,Pseudomonas aeruginosa,Negative
3744,7024,14,dbAMP_16096,Staphylococcus aureus,Negative
3745,5025,14,dbAMP_16097,Staphylococcus aureus,Negative
3746,2066,11,dbAMP_16098,Pseudomonas aeruginosa,Negative
3747,6077,7,dbAMP_16103,Escherichia coli,Negative
3748,6077,11,dbAMP_16103,Pseudomonas aeruginosa,Negative
3749,6077,14,dbAMP_16103,Staphylococcus aureus,Negative
3750,6077,15,dbAMP_16103,Staphylococcus epidermidis,Negative
3751,3669,11,dbAMP_16104,Pseudomonas aeruginosa,Negative
3752,2446,8,dbAMP_16116,Klebsiella pneumoniae,Negative
3753,2446,9,dbAMP_16116,Listeria monocytogenes,Negative
3754,5624,9,dbAMP_16119,Listeria monocytogenes,Negative
3755,4653,14,dbAMP_16123,Staphylococcus aureus,Negative
3756,3448,9,dbAMP_16125,Listeria monocytogenes,Negative
3757,3448,14,dbAMP_16125,Staphylococcus aureus,Negative
3758,8096,9,dbAMP_16129,Listeria monocytogenes,Negative
3759,8096,11,dbAMP_16129,Pseudomonas aeruginosa,Negative
3760,8096,14,dbAMP_16129,Staphylococcus aureus,Negative
3761,3768,1,dbAMP_16130,Bacillus cereus,Negative
3762,5165,1,dbAMP_16132,Bacillus cereus,Negative
3763,5452,1,dbAMP_16134,Bacillus cereus,Negative
3764,5452,10,dbAMP_16134,Micrococcus luteus,Negative
3765,3939,1,dbAMP_16135,Bacillus cereus,Negative
3766,3939,9,dbAMP_16135,Listeria monocytogenes,Negative
3767,3939,10,dbAMP_16135,Micrococcus luteus,Negative
3768,3939,13,dbAMP_16135,Salmonella enterica,Negative
3769,3939,14,dbAMP_16135,Staphylococcus aureus,Negative
3770,5317,1,dbAMP_16136,Bacillus cereus,Negative
3771,5317,7,dbAMP_16136,Escherichia coli,Negative
3772,5317,9,dbAMP_16136,Listeria monocytogenes,Negative
3773,5317,10,dbAMP_16136,Micrococcus luteus,Negative
3774,5317,13,dbAMP_16136,Salmonella enterica,Negative
3775,5317,14,dbAMP_16136,Staphylococcus aureus,Negative
3776,6585,1,dbAMP_16137,Bacillus cereus,Negative
3777,6585,7,dbAMP_16137,Escherichia coli,Negative
3778,6585,9,dbAMP_16137,Listeria monocytogenes,Negative
3779,6585,10,dbAMP_16137,Micrococcus luteus,Negative
3780,6585,13,dbAMP_16137,Salmonella enterica,Negative
3781,6585,14,dbAMP_16137,Staphylococcus aureus,Negative
3782,7000,3,dbAMP_16138,Bacillus subtilis,Negative
3783,7000,7,dbAMP_16138,Escherichia coli,Negative
3784,7000,11,dbAMP_16138,Pseudomonas aeruginosa,Negative
3785,7000,14,dbAMP_16138,Staphylococcus aureus,Negative
3786,7000,15,dbAMP_16138,Staphylococcus epidermidis,Negative
3787,968,11,dbAMP_16149,Pseudomonas aeruginosa,Negative
3788,3778,7,dbAMP_16157,Escherichia coli,Negative
3789,3778,11,dbAMP_16157,Pseudomonas aeruginosa,Negative
3790,3778,14,dbAMP_16157,Staphylococcus aureus,Negative
3791,2969,3,dbAMP_16167,Bacillus subtilis,Negative
3792,2969,7,dbAMP_16167,Escherichia coli,Negative
3793,2969,11,dbAMP_16167,Pseudomonas aeruginosa,Negative
3794,2969,13,dbAMP_16167,Salmonella enterica,Negative
3795,2969,14,dbAMP_16167,Staphylococcus aureus,Negative
3796,2969,15,dbAMP_16167,Staphylococcus epidermidis,Negative
3797,2358,3,dbAMP_16168,Bacillus subtilis,Negative
3798,2358,14,dbAMP_16168,Staphylococcus aureus,Negative
3799,2358,15,dbAMP_16168,Staphylococcus epidermidis,Negative
3800,3234,3,dbAMP_16170,Bacillus subtilis,Negative
3801,3234,7,dbAMP_16170,Escherichia coli,Negative
3802,3234,11,dbAMP_16170,Pseudomonas aeruginosa,Negative
3803,3234,13,dbAMP_16170,Salmonella enterica,Negative
3804,3234,14,dbAMP_16170,Staphylococcus aureus,Negative
3805,3234,15,dbAMP_16170,Staphylococcus epidermidis,Negative
3806,5146,11,dbAMP_16171,Pseudomonas aeruginosa,Negative
3807,5146,13,dbAMP_16171,Salmonella enterica,Negative
3808,5146,14,dbAMP_16171,Staphylococcus aureus,Negative
3809,5146,15,dbAMP_16171,Staphylococcus epidermidis,Negative
3810,3656,11,dbAMP_16172,Pseudomonas aeruginosa,Negative
3811,3656,13,dbAMP_16172,Salmonella enterica,Negative
3812,7963,14,dbAMP_16187,Staphylococcus aureus,Negative
3813,2274,14,dbAMP_16188,Staphylococcus aureus,Negative
3814,7286,14,dbAMP_16190,Staphylococcus aureus,Negative
3815,1401,14,dbAMP_16191,Staphylococcus aureus,Negative
3816,7072,14,dbAMP_16192,Staphylococcus aureus,Negative
3817,7569,14,dbAMP_16194,Staphylococcus aureus,Negative
3818,1698,14,dbAMP_16195,Staphylococcus aureus,Negative
3819,2865,14,dbAMP_16196,Staphylococcus aureus,Negative
3820,2971,14,dbAMP_16197,Staphylococcus aureus,Negative
3821,6221,14,dbAMP_16198,Staphylococcus aureus,Negative
3822,6337,14,dbAMP_16199,Staphylococcus aureus,Negative
3823,1394,14,dbAMP_16201,Staphylococcus aureus,Negative
3824,4551,14,dbAMP_16202,Staphylococcus aureus,Negative
3825,3874,14,dbAMP_16203,Staphylococcus aureus,Negative
3826,1316,14,dbAMP_16204,Staphylococcus aureus,Negative
3827,8086,14,dbAMP_16205,Staphylococcus aureus,Negative
3828,5646,14,dbAMP_16207,Staphylococcus aureus,Negative
3829,98,14,dbAMP_16208,Staphylococcus aureus,Negative
3830,5582,14,dbAMP_16209,Staphylococcus aureus,Negative
3831,6819,14,dbAMP_16210,Staphylococcus aureus,Negative
3832,3288,15,dbAMP_16228,Staphylococcus epidermidis,Negative
3833,2762,11,dbAMP_16242,Pseudomonas aeruginosa,Negative
3834,5182,11,dbAMP_16243,Pseudomonas aeruginosa,Negative
3835,1281,11,dbAMP_16244,Pseudomonas aeruginosa,Negative
3836,1838,5,dbAMP_16251,Enterobacter cloacae,Negative
3837,1838,11,dbAMP_16251,Pseudomonas aeruginosa,Negative
3838,7613,5,dbAMP_16252,Enterobacter cloacae,Negative
3839,7613,11,dbAMP_16252,Pseudomonas aeruginosa,Negative
3840,203,5,dbAMP_16254,Enterobacter cloacae,Negative
3841,203,11,dbAMP_16254,Pseudomonas aeruginosa,Negative
3842,4805,7,dbAMP_16255,Escherichia coli,Negative
3843,4805,11,dbAMP_16255,Pseudomonas aeruginosa,Negative
3844,4805,13,dbAMP_16255,Salmonella enterica,Negative
3845,4805,14,dbAMP_16255,Staphylococcus aureus,Negative
3846,4805,15,dbAMP_16255,Staphylococcus epidermidis,Negative
3847,7798,13,dbAMP_16256,Salmonella enterica,Negative
3848,7798,14,dbAMP_16256,Staphylococcus aureus,Negative
3849,7798,15,dbAMP_16256,Staphylococcus epidermidis,Negative
3850,6544,13,dbAMP_16258,Salmonella enterica,Negative
3851,6544,14,dbAMP_16258,Staphylococcus aureus,Negative
3852,6544,15,dbAMP_16258,Staphylococcus epidermidis,Negative
3853,5063,7,dbAMP_16259,Escherichia coli,Negative
3854,5063,11,dbAMP_16259,Pseudomonas aeruginosa,Negative
3855,5063,13,dbAMP_16259,Salmonella enterica,Negative
3856,5063,14,dbAMP_16259,Staphylococcus aureus,Negative
3857,5063,15,dbAMP_16259,Staphylococcus epidermidis,Negative
3858,2046,14,dbAMP_16260,Staphylococcus aureus,Negative
3859,2046,15,dbAMP_16260,Staphylococcus epidermidis,Negative
3860,405,14,dbAMP_16261,Staphylococcus aureus,Negative
3861,405,15,dbAMP_16261,Staphylococcus epidermidis,Negative
3862,5032,13,dbAMP_16262,Salmonella enterica,Negative
3863,5032,14,dbAMP_16262,Staphylococcus aureus,Negative
3864,5032,15,dbAMP_16262,Staphylococcus epidermidis,Negative
3865,7353,11,dbAMP_16264,Pseudomonas aeruginosa,Negative
3866,6691,11,dbAMP_16267,Pseudomonas aeruginosa,Negative
3867,2585,11,dbAMP_16270,Pseudomonas aeruginosa,Negative
3868,6801,2,dbAMP_16275,Bacillus megaterium,Negative
3869,6801,5,dbAMP_16275,Enterobacter cloacae,Negative
3870,6801,7,dbAMP_16275,Escherichia coli,Negative
3871,6801,14,dbAMP_16275,Staphylococcus aureus,Negative
3872,6801,15,dbAMP_16275,Staphylococcus epidermidis,Negative
3873,4420,7,dbAMP_16296,Escherichia coli,Negative
3874,4420,11,dbAMP_16296,Pseudomonas aeruginosa,Negative
3875,4420,14,dbAMP_16296,Staphylococcus aureus,Negative
3876,3690,7,dbAMP_16297,Escherichia coli,Negative
3877,3690,11,dbAMP_16297,Pseudomonas aeruginosa,Negative
3878,3690,14,dbAMP_16297,Staphylococcus aureus,Negative
3879,5038,3,dbAMP_16308,Bacillus subtilis,Negative
3880,5038,11,dbAMP_16308,Pseudomonas aeruginosa,Negative
3881,5038,13,dbAMP_16308,Salmonella enterica,Negative
3882,5038,14,dbAMP_16308,Staphylococcus aureus,Negative
3883,5038,15,dbAMP_16308,Staphylococcus epidermidis,Negative
3884,8031,11,dbAMP_16312,Pseudomonas aeruginosa,Negative
3885,4216,11,dbAMP_16313,Pseudomonas aeruginosa,Negative
3886,1766,11,dbAMP_16315,Pseudomonas aeruginosa,Negative
3887,6961,12,dbAMP_16317,Saccharomyces cerevisiae,Negative
3888,2364,12,dbAMP_16318,Saccharomyces cerevisiae,Negative
3889,6303,12,dbAMP_16319,Saccharomyces cerevisiae,Negative
3890,2986,7,dbAMP_16321,Escherichia coli,Negative
3891,1750,7,dbAMP_16331,Escherichia coli,Negative
3892,1750,13,dbAMP_16331,Salmonella enterica,Negative
3893,1750,14,dbAMP_16331,Staphylococcus aureus,Negative
3894,1750,15,dbAMP_16331,Staphylococcus epidermidis,Negative
3895,6868,14,dbAMP_16333,Staphylococcus aureus,Negative
3896,2752,7,dbAMP_16343,Escherichia coli,Negative
3897,2752,11,dbAMP_16343,Pseudomonas aeruginosa,Negative
3898,3994,1,dbAMP_16347,Bacillus cereus,Negative
3899,5418,7,dbAMP_16364,Escherichia coli,Negative
3900,5418,11,dbAMP_16364,Pseudomonas aeruginosa,Negative
3901,2288,0,dbAMP_16375,Acinetobacter baumannii,Negative
3902,2288,5,dbAMP_16375,Enterobacter cloacae,Negative
3903,2288,7,dbAMP_16375,Escherichia coli,Negative
3904,2288,8,dbAMP_16375,Klebsiella pneumoniae,Negative
3905,2288,11,dbAMP_16375,Pseudomonas aeruginosa,Negative
3906,2288,14,dbAMP_16375,Staphylococcus aureus,Negative
3907,2856,5,dbAMP_16376,Enterobacter cloacae,Negative
3908,2856,7,dbAMP_16376,Escherichia coli,Negative
3909,2856,8,dbAMP_16376,Klebsiella pneumoniae,Negative
3910,2856,11,dbAMP_16376,Pseudomonas aeruginosa,Negative
3911,5765,7,dbAMP_16377,Escherichia coli,Negative
3912,5765,8,dbAMP_16377,Klebsiella pneumoniae,Negative
3913,5765,11,dbAMP_16377,Pseudomonas aeruginosa,Negative
3914,1480,5,dbAMP_16378,Enterobacter cloacae,Negative
3915,1480,7,dbAMP_16378,Escherichia coli,Negative
3916,1480,8,dbAMP_16378,Klebsiella pneumoniae,Negative
3917,1480,14,dbAMP_16378,Staphylococcus aureus,Negative
3918,3624,5,dbAMP_16379,Enterobacter cloacae,Negative
3919,3624,8,dbAMP_16379,Klebsiella pneumoniae,Negative
3920,3624,14,dbAMP_16379,Staphylococcus aureus,Negative
3921,1312,3,dbAMP_16381,Bacillus subtilis,Negative
3922,7270,11,dbAMP_16385,Pseudomonas aeruginosa,Negative
3923,7270,13,dbAMP_16385,Salmonella enterica,Negative
3924,7270,15,dbAMP_16385,Staphylococcus epidermidis,Negative
3925,1616,11,dbAMP_16386,Pseudomonas aeruginosa,Negative
3926,1616,13,dbAMP_16386,Salmonella enterica,Negative
3927,1616,15,dbAMP_16386,Staphylococcus epidermidis,Negative
